"Legacy source ID","Current source URL","Current product name","Current category","Current displayed price (SOURCE VALUE, RUB)","Current price unit (SOURCE VALUE)","Dimensions (SOURCE VALUE)","Current availability text (SOURCE VALUE)","Existing slug","SKU","Launch status","OWNER CONFIRMED PRICE","OWNER CONFIRMED PRICE UNIT","OWNER CONFIRMED SALE UNIT","OWNER CONFIRMED MIN QUANTITY","OWNER CONFIRMED QUANTITY STEP","OWNER CONFIRMED DIMENSIONS","OWNER CONFIRMED AVAILABILITY","OWNER CONFIRMED CATEGORY","Owner notes","OWNER CONFIRMED FEATURED","OWNER CONFIRMED AVAILABILITY DISPLAY","OWNER CONFIRMED PANEL SIZE CM","OWNER CONFIRMED PANEL AREA M2","ORDERABLE WHILE AVAILABILITY UNASSIGNED"
"876744235111","https://marmixflex.ru/tproduct/1706353951-876744235111-krema","Крема","Гибкий мрамор","2 000","за кв.м","","","krema","MF-MAR-0146","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"582271973831","https://marmixflex.ru/tproduct/1706353951-582271973831-drago","Драго","Гибкий мрамор","2 000","за кв.м","","","drago","MF-MAR-0094","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"804064514511","https://marmixflex.ru/tproduct/1706353951-804064514511-drevnii-mir","Древний мир","Гибкий мрамор","2 000","за кв.м","","","drevnii-mir","MF-MAR-0136","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"121221097201","https://marmixflex.ru/tproduct/1706353951-121221097201-peschanaya-dyuna","Песчаная дюна","Гибкий мрамор","2 000","за кв.м","","","peschanaya-dyuna","MF-MAR-0007","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"513814794801","https://marmixflex.ru/tproduct/1706353951-513814794801-enigma","Энигма","Гибкий мрамор","2 000","за кв.м","","","enigma","MF-MAR-0082","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"343447437511","https://marmixflex.ru/tproduct/1706353951-343447437511-erta-ale","Эрта але","Гибкий мрамор","2 000","за кв.м","","","erta-ale","MF-MAR-0055","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"620465675221","https://marmixflex.ru/tproduct/1706353951-620465675221-gematit","Гематит","Гибкий мрамор","2 000","за кв.м","","","gematit","MF-MAR-0102","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"644960283181","https://marmixflex.ru/tproduct/1706353951-644960283181-aisberg","Айсберг","Гибкий мрамор","2 000","за кв.м","","","aisberg","MF-MAR-0105","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"175383528681","https://marmixflex.ru/tproduct/1706353951-175383528681-yashma","Яшма","Гибкий мрамор + Хит продаж","2 000","","","","yashma","MF-MAR-0018","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","YES","hidden until admin assignment","142 × 284","4.0328","NO"
"334273197601","https://marmixflex.ru/tproduct/1706353951-334273197601-larimar","Ларимар","Гибкий мрамор","2 000","за кв.м","","","larimar","MF-MAR-0051","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"892628883271","https://marmixflex.ru/tproduct/1706353951-892628883271-luna","Луна","Гибкий мрамор","2 000","за кв.м","","","luna","MF-MAR-0152","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"144392410561","https://marmixflex.ru/tproduct/1706353951-144392410561-madagaskar","Мадагаскар","Гибкий мрамор","2 000","за кв.м","","","madagaskar","MF-MAR-0014","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"362184156311","https://marmixflex.ru/tproduct/1706353951-362184156311-nirvana","Нирвана","Гибкий мрамор + Хит продаж","2 000","за кв.м","","","nirvana","MF-MAR-0058","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","YES","hidden until admin assignment","142 × 284","4.0328","NO"
"723219781801","https://marmixflex.ru/tproduct/1706353951-723219781801-obsidian","Обсидиан","Гибкий мрамор","2 000","за кв.м","","","obsidian","MF-MAR-0121","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"656213354851","https://marmixflex.ru/tproduct/1706353951-656213354851-zelenii-oniks","Зеленый оникс","Гибкий мрамор","2 000","за кв.м","","","zelenii-oniks","MF-MAR-0107","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"344979786601","https://marmixflex.ru/tproduct/1706353951-344979786601-zheltii-oniks","Желтый оникс","Гибкий мрамор","2 000","за кв.м","","","zheltii-oniks","MF-MAR-0056","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"969452260051","https://marmixflex.ru/tproduct/1706353951-969452260051-opal","Опал","Гибкий мрамор","2 000","за кв.м","","","opal","MF-MAR-0160","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"880554699141","https://marmixflex.ru/tproduct/1706353951-880554699141-palisandro","Палисандро","Гибкий мрамор","2 000","за кв.м","","","palisandro","MF-MAR-0148","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"304961450821","https://marmixflex.ru/tproduct/1706353951-304961450821-solidat","Солидат","Гибкий мрамор","2 000","за кв.м","","","solidat","MF-MAR-0044","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"841249083041","https://marmixflex.ru/tproduct/1706353951-841249083041-statuario","Статуарио","Гибкий мрамор + Хит продаж","2 000","за кв.м","","","statuario","MF-MAR-0143","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","YES","hidden until admin assignment","142 × 284","4.0328","NO"
"573726724421","https://marmixflex.ru/tproduct/1706353951-573726724421-titan","Титан","Гибкий мрамор","2 000","за кв.м","","","titan","MF-MAR-0092","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"521862914951","https://marmixflex.ru/tproduct/1706353951-521862914951-turmalin","Турмалин","Гибкий мрамор","2 000","за кв.м","","","turmalin","MF-MAR-0083","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"161819278021","https://marmixflex.ru/tproduct/1706353951-161819278021-uralskii-samotsvet","Уральский самоцвет","Гибкий мрамор","2 000","за кв.м","","","uralskii-samotsvet","MF-MAR-0015","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"116357670261","https://marmixflex.ru/tproduct/1706353951-116357670261-tsirkon","Циркон","Гибкий мрамор","2 000","за кв.м","","","tsirkon","MF-MAR-0006","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"777774729301","https://marmixflex.ru/tproduct/1706353951-777774729301-zlatolit","Златолит","Гибкий мрамор","2 000","за кв.м","","","zlatolit","MF-MAR-0131","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкий мрамор","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"692560429502","https://marmixflex.ru/tproduct/1706353951-692560429502-doska-1","Доска 1","Гибкая доска","1 900","за кв.м","","","doska-1","MF-BRD-0011","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"658831862442","https://marmixflex.ru/tproduct/1706353951-658831862442-doska-2","Доска 2","Гибкая доска","1 900","за кв.м","","","doska-2","MF-BRD-0010","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"103020232652","https://marmixflex.ru/tproduct/1706353951-103020232652-doska-3","Доска 3","Гибкая доска","1 900","за кв.м","","","doska-3","MF-BRD-0001","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"214889373772","https://marmixflex.ru/tproduct/1706353951-214889373772-doska-4","Доска 4","Гибкая доска","1 900","за кв.м","","","doska-4","MF-BRD-0004","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"720649332162","https://marmixflex.ru/tproduct/1706353951-720649332162-doska-5","Доска 5","Гибкая доска","1 900","за кв.м","","","doska-5","MF-BRD-0013","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"962918344982","https://marmixflex.ru/tproduct/1706353951-962918344982-doska-6","Доска 6","Гибкая доска","1 900","за кв.м","","","doska-6","MF-BRD-0014","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"600267836482","https://marmixflex.ru/tproduct/1706353951-600267836482-doska-7","Доска 7","Гибкая доска","1 900","за кв.м","","","doska-7","MF-BRD-0009","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"139958723692","https://marmixflex.ru/tproduct/1706353951-139958723692-doska-8-inversiya","Доска 8 (инверсия)","Гибкая доска","1 900","за кв.м","","","doska-8-inversiya","MF-BRD-0003","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"588331833592","https://marmixflex.ru/tproduct/1706353951-588331833592-doska-8","Доска 8","Гибкая доска","1 900","за кв.м","","","doska-8","MF-BRD-0007","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"408804392782","https://marmixflex.ru/tproduct/1706353951-408804392782-doska-9-inversiya","Доска 9 (инверсия)","Гибкая доска","1 900","за кв.м","","","doska-9-inversiya","MF-BRD-0005","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"712572963012","https://marmixflex.ru/tproduct/1706353951-712572963012-doska-9","Доска 9","Гибкая доска","1 900","за кв.м","","","doska-9","MF-BRD-0012","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"596142871272","https://marmixflex.ru/tproduct/1706353951-596142871272-doska-10-inversiya","Доска 10 (инверсия)","Гибкая доска","1 900","за кв.м","","","doska-10-inversiya","MF-BRD-0008","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"426916158772","https://marmixflex.ru/tproduct/1706353951-426916158772-doska-10","Доска 10","Гибкая доска","1 900","за кв.м","","","doska-10","MF-BRD-0006","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"124045043222","https://marmixflex.ru/tproduct/1706353951-124045043222-doska-miks","Доска Микс","Гибкая доска","1 900","за кв.м","","","doska-miks","MF-BRD-0002","INCLUDE","1 900","м²","м²","1 sheet","1 sheet","MISSING / PENDING TECHNICAL DATA","","Гибкая доска","","NO","hidden until admin assignment","","","NO"
"985632589252","https://marmixflex.ru/tproduct/1706353951-985632589252-keramika-1","Керамика 1","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-1","MF-CER-0014","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"512814306602","https://marmixflex.ru/tproduct/1706353951-512814306602-keramika-2","Керамика 2","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-2","MF-CER-0008","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"476946234012","https://marmixflex.ru/tproduct/1706353951-476946234012-keramika-3","Керамика 3","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-3","MF-CER-0004","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"916715286062","https://marmixflex.ru/tproduct/1706353951-916715286062-keramika-4","Керамика 4","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-4","MF-CER-0011","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"485989999942","https://marmixflex.ru/tproduct/1706353951-485989999942-keramika-5","Керамика 5","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-5","MF-CER-0006","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"854206719552","https://marmixflex.ru/tproduct/1706353951-854206719552-keramika-6","Керамика 6","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-6","MF-CER-0010","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"935658697722","https://marmixflex.ru/tproduct/1706353951-935658697722-keramika-7","Керамика 7","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-7","MF-CER-0013","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"391773054632","https://marmixflex.ru/tproduct/1706353951-391773054632-keramika-8","Керамика 8","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-8","MF-CER-0003","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"925456679772","https://marmixflex.ru/tproduct/1706353951-925456679772-keramika-9","Керамика 9","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-9","MF-CER-0012","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"158469592532","https://marmixflex.ru/tproduct/1706353951-158469592532-keramika-10","Керамика 10","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-10","MF-CER-0001","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"480800423362","https://marmixflex.ru/tproduct/1706353951-480800423362-keramika-11","Керамика 11","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-11","MF-CER-0005","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"771866018822","https://marmixflex.ru/tproduct/1706353951-771866018822-keramika-12","Керамика 12","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-12","MF-CER-0009","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"190801713392","https://marmixflex.ru/tproduct/1706353951-190801713392-keramika-13","Керамика 13","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-13","MF-CER-0002","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"491045034702","https://marmixflex.ru/tproduct/1706353951-491045034702-keramika-14","Керамика 14","Гибкая керамика","2 100—2 200","за кв.м","","","keramika-14","MF-CER-0007","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Гибкая керамика","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"597127192572","https://marmixflex.ru/tproduct/1706353951-597127192572-travertin-1-dot","Травертин 1 дот","Травертин","2 200—2 400","за кв.м","","","travertin-1-dot","MF-TRV-0007","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"427830068562","https://marmixflex.ru/tproduct/1706353951-427830068562-travertin-1","Травертин 1","Травертин","2 100","за кв.м","","","travertin-1","MF-TRV-0003","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"490901027512","https://marmixflex.ru/tproduct/1706353951-490901027512-travertin-2-dot","Травертин 2 дот","Травертин","2 200—2 400","за кв.м","","","travertin-2-dot","MF-TRV-0004","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"845139518202","https://marmixflex.ru/tproduct/1706353951-845139518202-travertin-2","Травертин 2","Травертин","2 100","за кв.м","","","travertin-2","MF-TRV-0011","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"913278452082","https://marmixflex.ru/tproduct/1706353951-913278452082-travertin-3-dot","Травертин 3 дот","Травертин","2 200—2 400","за кв.м","","","travertin-3-dot","MF-TRV-0012","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"349922005272","https://marmixflex.ru/tproduct/1706353951-349922005272-travertin-3","Травертин 3","Травертин","2 100","за кв.м","","","travertin-3","MF-TRV-0002","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"154470938392","https://marmixflex.ru/tproduct/1706353951-154470938392-travertin-4-dot","Травертин 4 дот","Травертин","2 200—2 400","за кв.м","","","travertin-4-dot","MF-TRV-0001","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"592270310562","https://marmixflex.ru/tproduct/1706353951-592270310562-travertin-4","Травертин 4","Травертин","2 100","за кв.м","","","travertin-4","MF-TRV-0006","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"810289649572","https://marmixflex.ru/tproduct/1706353951-810289649572-travertin-5-dot","Травертин 5 дот","Травертин","2 200—2 400","за кв.м","","","travertin-5-dot","MF-TRV-0010","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"577161667402","https://marmixflex.ru/tproduct/1706353951-577161667402-travertin-5","Травертин 5","Травертин","2 100","за кв.м","","","travertin-5","MF-TRV-0005","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"697053188552","https://marmixflex.ru/tproduct/1706353951-697053188552-travertin-6-dot","Травертин 6 дот","Травертин","2 200—2 400","за кв.м","","","travertin-6-dot","MF-TRV-0008","INCLUDE","","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"746579532042","https://marmixflex.ru/tproduct/1706353951-746579532042-travertin-6","Травертин 6","Травертин","2 100","за кв.м","","","travertin-6","MF-TRV-0009","INCLUDE","2 100","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Травертин","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"689796129381","https://marmixflex.ru/tproduct/1706353951-689796129381-flyuid-1","Флюид 1","Флюиды","2 000","за кв.м","","","flyuid-1","MF-FLD-0007","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"811903734971","https://marmixflex.ru/tproduct/1706353951-811903734971-flyuid-2","Флюид 2","Флюиды","2 000","за кв.м","","","flyuid-2","MF-FLD-0010","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"819239052781","https://marmixflex.ru/tproduct/1706353951-819239052781-flyuid-3","Флюид 3","Флюиды","2 000","за кв.м","","","flyuid-3","MF-FLD-0011","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"903611568471","https://marmixflex.ru/tproduct/1706353951-903611568471-flyuid-4","Флюид 4","Флюиды","2 000","за кв.м","","","flyuid-4","MF-FLD-0013","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"628649293571","https://marmixflex.ru/tproduct/1706353951-628649293571-flyuid-5","Флюид 5","Флюиды","2 000","за кв.м","","","flyuid-5","MF-FLD-0006","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"355631919281","https://marmixflex.ru/tproduct/1706353951-355631919281-flyuid-6","Флюид 6","Флюиды","2 000","за кв.м","","","flyuid-6","MF-FLD-0003","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"372479847561","https://marmixflex.ru/tproduct/1706353951-372479847561-flyuid-7","Флюид 7","Флюиды","2 000","за кв.м","","","flyuid-7","MF-FLD-0004","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"743241523391","https://marmixflex.ru/tproduct/1706353951-743241523391-flyuid-8","Флюид 8","Флюиды","2 000","за кв.м","","","flyuid-8","MF-FLD-0008","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"944457400241","https://marmixflex.ru/tproduct/1706353951-944457400241-flyuid-9","Флюид 9","Флюиды","2 000","за кв.м","","","flyuid-9","MF-FLD-0016","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"990129321061","https://marmixflex.ru/tproduct/1706353951-990129321061-flyuid-10","Флюид 10","Флюиды","2 000","за кв.м","","","flyuid-10","MF-FLD-0018","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
"793524130991","https://marmixflex.ru/tproduct/1706353951-793524130991-flyuid-11","Флюид 11","Флюиды","2 000","за кв.м","","","flyuid-11","MF-FLD-0009","INCLUDE","2 000","м²","м²","1 sheet","1 sheet","142 × 284 см (1.42 × 2.84 м); площадь 4.0328 м²","","Флюиды","","NO","hidden until admin assignment","142 × 284","4.0328","NO"
